country,iso3c,indicator_name,indicator_code,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
French Polynesia,PYF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,9.323267226,10.25771501,10.67123912,11.20634449,12.14543291,14.31364362,16.65861148,18.20901738,19.86596735,21.04991338,23.0710375,24.78192368,29.03629062,34.55955434,40.65863243,47.01300672,53.43958218,55.40913934,57.48505277,60.10206036,63.20159487,65.47603865,67.22296502,69.7064192,72.10945725,74.55908733,76.64467091,78.68284731,81.18608976,83.66987841,85.90276137,88.35718294,90.76883827,94.59466707,96.21911107,97.84661905,100,101.1869442,102.8302609,103.1178489,104.7541746,104.453422,104.4950509,104.8574052,107.0493727,108.5065691,110.6333666,111.809232,111.3849663,110.0447859,110.9498286,112.789649,113.0139082,115.0409382,
Qatar,QAT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.79560148,45.42879151,46.79574619,54.83360244,62.02052474,80.96326743,87.73310296,97.35730205,119.6517004,90.67433091,97.00279159,114.7253678,121.9874403,122.9236799,121.1010278,90.66857261,82.52952771,88.95657217,100,95.54408579,81.11652725,99.34018421,125.3089004,
Romania,ROU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,0.034644947,0.102203972,0.3064677,1.003095556,2.397629799,3.450991844,4.969507073,11.69515841,17.32456674,25.9041189,37.08972186,51.16761367,62.78996311,77.32788367,89.28014215,100,110.6065794,128.1003675,148.6163843,154.6900063,163.8326503,170.348182,176.8266821,179.2840197,182.3502502,188.3035378,193.2395136,202.2289551,214.7919691,229.4092606,238.8364102,251.8422489,285.4657825,
Russian Federation,RUS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,0.000763565,0.000884994,0.002023359,0.032179873,0.317885897,1.294743082,3.159262033,4.613671834,5.308421775,6.292548354,10.84751051,14.93679723,17.39832456,20.12323385,22.87149142,27.50414622,32.80678943,37.76730939,42.99477304,50.73964436,51.73952619,59.08193904,73.53343218,80.08369356,84.34425727,90.66170213,97.2344361,100,105.3498151,115.8826651,119.6640703,120.7389481,143.6678983,166.3741929,
Rwanda,RWA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.860839235,2.045739853,2.043410448,2.081138606,2.162641275,2.506650711,4.711730013,4.622627073,5.247211772,5.439508383,5.769430107,5.946250168,6.404747787,6.717503171,6.882029108,8.042111369,8.409163787,7.818694796,7.870710733,8.045863667,8.472060046,9.612523775,11.0523776,11.85735356,13.50202809,15.82320264,23.93521796,26.54928262,30.69667946,31.38066307,34.86823127,36.0101653,35.86890516,33.99377098,40.91534306,45.45517777,49.56011695,50.77988592,57.34887456,65.6389917,70.33079214,72.57241336,77.79213979,81.46677139,83.65860978,87.61744256,88.04354392,92.47138295,100,99.36162335,101.7913356,108.635551,111.5957341,129.4797561,
South Asia,SAS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,6.610731025,4.995060195,5.521926304,5.581344076,6.217284447,15.56517407,17.44248103,20.32984144,21.97282211,24.18904042,29.7763577,41.0360033,45.84185101,48.73534958,49.31854065,48.86345171,48.35582134,35.36256045,37.7465041,34.36870378,37.31669506,39.96681744,39.06256511,38.94669594,38.29850242,38.71785179,40.97054245,44.18383002,45.71248527,39.34299734,45.0431838,49.97447585,49.15157431,52.07945823,53.28590943,59.17745738,71.1014859,79.32960685,86.02137611,101.2383825,85.3305622,100,115.4120671,120.0216662,118.5853754,115.9207563,96.6993757,93.97537111,100.9591112,116.3266095,114.2736531,104.6024701,119.3662262,139.2847625,
Sudan,SDN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.014855489,0.015943005,0.016989165,0.019419542,0.023915473,0.027607803,0.029066673,0.031062397,0.036468496,0.045552771,0.056473994,0.068913275,0.086125868,0.112471985,0.141780002,0.189470374,0.276947227,0.356271993,0.448515633,0.802226707,1.096953984,1.82352791,3.442325538,7.202503546,14.22403326,36.87822041,75.43625438,100,137.92117,162.2811805,187.9598697,206.479813,250.1172382,277.1329894,304.291812,356.8551733,421.283244,453.5209091,522.939638,569.4342881,580.0379056,711.52913,898.8630095,1169.677788,1595.775372,2139.407937,2439.407644,2944.013452,3963.300703,6181.77117,9394.987414,20260.56422,67977.32193,147418.6444,
Senegal,SEN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,12.92759293,13.1916856,13.58767471,14.14526389,15.23224223,17.78534806,19.85363189,20.60592866,22.28818733,23.79768422,26.10762579,27.53206833,30.57375431,33.54615173,36.66327849,39.49458919,43.00653209,45.38740937,44.59950468,44.09092235,45.04779521,44.97262289,44.55722047,44.18852439,44.22576195,59.28081593,63.49746468,66.13992269,67.44805737,69.32245973,68.95820645,69.86063481,74.74734094,76.17101266,75.46804567,75.36621278,78.92416031,81.20151064,86.55164468,93.66319755,92.08118991,93.55855506,97.16754862,100.3489226,101.5391917,100,101.0697846,102.0356575,102.6467663,101.7848984,103.9079297,105.5732972,107.2937954,116.3592243,
Singapore,SGP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,29.01163023,29.46042913,30.89030441,32.65909028,36.97330749,43.00571448,44.24816126,45.00916479,45.91235404,47.76807577,50.26892587,55.86240404,59.14459364,61.82559176,63.78635309,64.2889385,63.34679451,62.55317587,62.88622645,66.30140216,69.0589905,72.30298362,75.50987054,76.55772332,79.20370123,81.94631918,84.54916234,85.82266111,86.75383031,85.60100329,82.53834511,85.72719551,84.17173408,83.41678464,81.91607592,85.15956606,86.77803949,88.37838536,93.60757929,92.3143387,95.0412347,96.09410978,97.21917789,97.70074898,97.27960072,97.01960149,100,100.4694832,103.3581346,107.0114837,106.795697,103.9159992,113.0443605,123.2768663,
Solomon Islands,SLB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,3.992281118,4.517040133,5.104150527,5.458895141,6.055133007,6.624871929,6.962605887,7.762905696,9.068008923,9.381185283,12.58082043,13.49238572,15.26758601,17.86591742,22.85713458,25.03743534,28.06293192,30.44076656,33.83572848,36.43247827,38.45778298,42.2677964,47.03522493,59.21127186,61.43929561,68.01287392,73.68767845,80.53646574,85.71428571,89.89125165,91.4601038,95.55461523,100,102.3522743,106.1088849,109.6717803,110.0500848,112.8857296,121.7561484,123.266363,121.6319133,123.0366492,131.6422436,
Sierra Leone,SLE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.010681379,0.010452533,0.009728239,0.010307096,0.012700936,0.014499504,0.015785427,0.017093124,0.020468494,0.025350253,0.028274586,0.026575641,0.028887273,0.034231889,0.04088621,0.057145535,0.096512931,0.172279246,0.457705712,0.751956696,1.214344469,2.071569043,4.738955868,8.626017118,10.93229676,13.67215376,18.26572231,23.66881188,24.20201539,29.95607429,35.10667735,36.25857706,62.12978145,59.68549212,67.56259638,76.22848071,88.89442775,100,106.602019,116.4240279,126.3760356,148.4083371,174.0757308,195.0365638,208.6094502,212.3547491,254.0619385,268.9289038,293.0141781,334.0671169,359.7995887,399.0715593,425.7754761,533.6328112,
El Salvador,SLV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,10.43886097,10.94384208,11.03209952,11.07626283,12.05555574,13.21881415,14.52588777,17.08741352,20.21810618,20.41220264,23.58883273,28.92021282,29.50133207,31.13951173,31.63431794,32.60045762,33.62860455,33.30975183,34.10050659,35.43238901,36.6212857,38.49106906,41.3472597,42.76130416,46.43590435,50.98853994,56.56109484,60.28378695,62.32367478,64.96002554,65.60579651,67.75283259,69.99791189,71.05532346,73.16259087,75.15091113,78.37846485,81.77436254,85.36863816,88.35850333,88.32855361,90.62325954,96.01837324,98.39535563,99.01653716,100,101.3076178,101.9739648,102.9416519,104.6998012,105.6638318,106.3024762,112.9574394,121.4501238,
San Marino,SMR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.38113949,85.92321755,87.2590109,89.49958983,91.91919192,94.11309063,96.42058166,98.35948645,100,102.0120724,100,102.8319698,103.8596491,105.3452116,105.5060729,108.7979094,110.9745391,111.4058355,110.5784241,112.0344161,113.9875747,116.3406157,117.4040855,117.8086327,125.9896918,,
Somalia,SOM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,4.022284463,4.049994759,4.124666865,4.619223147,5.155668978,5.829588318,6.813542377,7.817266867,8.582945871,9.839210118,11.12307358,22.34660799,26.84409038,34.04651891,44.94323151,77.15427925,99.99886536,133.5253026,177.1276824,300.8467102,593.9215649,1873.625359,,,,,,,,,,,,,,,,,,,,,,,61.03063369,66.70250297,71.30448854,73.4656073,75.03291034,75.78634642,87.07984413,89.74464486,93.86267354,100,
Serbia,SRB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,2.582143054,4.77780848,5.774398708,7.18415759,9.1882429,16.6300449,31.06928261,37.13065881,41.76729102,45.16020208,51.78429876,58.18263332,63.24561538,68.9916091,74.43345535,78.69770456,85.70895998,91.02234892,95.68764778,98.1615399,100,101.5498888,104.566726,106.6318588,109.2343164,111.908827,118.3686816,130.6199309,
Sub-Saharan Africa (excluding high income),SSA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.4154956,99.99920289,112.9255023,156.7782499,229.6909612,313.5560891,229.835721,270.492125,,,,,,,,
Sub-Saharan Africa,SSF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.99483699,40.1395749,45.69481089,52.47562004,62.4945667,70.82196703,77.62270442,100,113.9533328,121.8905773,136.1282319,144.9327131,155.3715404,162.5538985,169.8748539,181.8569338,189.2781239,206.1610695,229.3837952,250.6437326,263.5878144,306.5621609,
Suriname,SUR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.007092881,0.007312041,0.007705749,0.00803428,0.008902793,0.010706356,0.011828872,0.011806357,0.013595958,0.014623072,0.015651426,0.017435799,0.018204846,0.019558738,0.019651826,0.0195903,0.019406241,0.019649176,0.023040393,0.025320791,0.028392075,0.042562113,0.047813272,0.064499589,0.166056585,0.893822362,3.367510119,3.767656205,3.823933677,4.482094776,7.797643115,12.53415154,17.48893026,24.03910868,29.16376063,32.90778318,38.0215908,52.86374637,56.26034847,64.99259773,69.20647355,74.18695492,84.45772847,93.52443504,93.88335018,95.37016874,99.99798458,124.0722469,158.9888172,167.9885283,176.6885006,256.5830763,412.307117,593.2648981,
Slovak Republic,SVK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,37.63857333,43.50187706,49.3522211,54.23368414,56.69505693,59.41005183,62.29340986,66.78791211,73.12577292,76.87090025,79.89793988,84.1527311,88.98202739,91.24493377,93.89019193,94.93757802,97.65096517,96.51702039,97.03116302,98.65821191,99.9016681,100.4105463,100.2169743,100,99.48770414,100.6972776,102.7462535,105.3090721,107.8057369,110.3780882,118.6388513,
Slovenia,SVN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,44.35420568,49.43385182,53.6015376,57.58307662,61.34406893,64.75803056,70.37593117,75.71161367,79.98209018,82.67024192,83.92730507,85.79140679,89.37532953,93.3664902,96.54065292,95.54694272,96.54064526,97.00311768,98.55551283,99.00495713,100,100.8741154,102.3509771,104.5132351,106.9116579,108.113407,111.0070274,118.2032772,
Sweden,SWE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,11.3180366,11.91056838,12.75744412,13.64704176,14.60694336,15.98848952,18.30880337,20.49102348,22.64864,24.81137381,26.78219291,29.92013119,32.54333147,35.17433139,38.67560612,41.62886846,44.29499224,47.09564195,49.3190033,52.55985682,56.72505035,62.09907991,67.22025995,67.90277497,69.40496843,71.20119838,73.91495473,74.66079995,75.79976386,76.41598538,77.10209748,78.2630781,80.20675962,81.44807103,82.83288325,83.10873489,83.67917916,85.14976851,87.55601006,90.38865299,92.52083553,93.39753097,94.41403178,95.35951469,96.24387472,97.92287923,100,101.5256099,103.6933358,106.1787825,108.8830239,111.0542014,113.9259357,120.7552995,
Eswatini,SWZ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,1.964701115,2.104683008,2.307306419,2.889455439,3.186749934,3.321031032,3.771704188,4.165701129,4.60559744,5.231392451,5.66086559,5.859581476,6.749047519,7.068744598,7.850898829,8.320961369,9.478954357,9.584466205,11.89744801,12.24149094,15.96105663,17.36207835,19.30459111,22.66161307,25.14768873,29.33462315,31.58821601,35.17184895,37.77642214,39.80503832,49.89280598,54.3545297,59.20019703,62.7554623,65.18490689,69.45896593,72.26591523,75.88954349,83.8014656,91.98880535,94.92984886,100,108.7483735,115.8529028,124.1326038,131.015837,140.5037145,143.9855791,148.060385,150.6159934,155.4762762,153.5843637,167.0910591,
Sint Maarten (Dutch part),SXM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.57063675,67.32205795,67.52066898,70.1358082,71.83216833,94.1436027,97.91667696,97.60251355,100.0970582,100,100.7592439,102.0828952,106.823318,110.5202999,
Seychelles,SYC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,3.508859507,3.610805194,3.667654807,4.684006623,5.27175924,6.375368675,7.236504796,7.897499481,11.35701869,11.30531706,13.22834791,17.33388759,18.60734796,18.92853391,19.53178716,20.14376594,20.6029252,21.78690891,22.58732146,23.47472143,23.97373905,25.50090878,24.97988526,26.14601006,26.937793,27.65326983,27.0800368,25.43349822,25.65595374,28.32719613,28.90978309,29.27171772,31.07390759,32.19665801,34.11134007,42.52801303,42.72306569,43.33927945,48.14100971,63.51066061,81.42478057,79.70804123,80.5568993,88.97563472,93.99560089,99.99989767,100.5206301,100.3189,104.8623988,106.9752775,106.6080222,104.3440615,103.3497892,98.73373285,
Syrian Arab Republic,SYR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,3.756727693,3.790349102,4.099350284,3.756885384,4.484066354,5.727660497,6.399067961,6.842983624,7.613220336,8.302849306,9.902962453,11.37672332,13.54531545,13.78100014,14.35015948,15.9669226,16.12931359,21.04074113,26.44469292,32.6442344,42.44530056,52.55686047,56.68004999,59.84389669,62.76661266,71.61022945,75.48545486,83.16314063,85.45605008,84.84272126,91.15688352,100,106.5541184,106.9740741,105.44366,116.3321638,130.2343797,142.0811582,157.3819696,182.4845921,177.4111134,189.6511764,211.6015511,267.1390344,352.0096236,482.5861292,667.004236,912.9356451,1252.738858,1417.94931,1699.147857,2529.230557,3750.537561,,
Turks and Caicos Islands,TCA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.24948992,100,102.6246755,105.2690866,105.9250902,108.2389217,109.9186484,113.3237782,115.7368096,122.0562594,126.5353882,129.8715378,
Chad,TCD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,12.96209976,13.46237875,14.67288203,15.48776749,16.52755336,17.1449721,18.55440891,20.12216841,21.8563008,24.02002556,25.98720752,28.25716526,30.53321162,33.348613,33.35265717,41.37942542,39.26361478,32.61517518,31.59331506,34.55105923,34.11826898,36.85193695,37.98458085,33.08208048,32.64718222,46.86338589,51.0028884,56.84703139,58.99743263,62.97941056,58.21006401,61.28926281,69.74574246,71.0763653,71.13251896,78.0567408,100,109.9844279,113.6160414,123.4424881,111.6429237,118.7782408,128.9698877,130.3850043,124.9852822,125.7924188,115.1252,113.512481,113.5445504,119.238421,122.643911,115.9538127,124.3024737,147.4920975,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,7.122815675,7.007336997,7.875772868,7.846447216,8.092384231,11.4937817,11.00370579,12.56733393,15.16341908,13.29768371,14.30125974,15.79799048,17.79602904,19.05719054,21.77476949,22.18401437,22.93858972,24.22195792,24.62376185,25.26047729,25.51115078,26.27034846,26.97205385,27.84741422,25.56482475,34.72786673,38.57717653,40.65568696,41.48345078,45.44787171,45.95467329,50.5728683,51.39925602,53.98353637,52.42173491,51.42158641,54.44319995,54.16621297,80.29046331,87.57617966,90.30613056,90.22184244,92.76573305,94.38949752,95.97833318,96.43890995,98.56318069,100,99.11534057,99.56424182,99.57676376,102.5074855,105.0873673,110.3673419,
Thailand,THA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,18.75900571,17.82195612,17.68181793,18.80230333,22.27050907,26.79914858,27.73390916,28.98112667,30.72425413,33.70364119,36.61751559,41.26884921,44.72405166,46.98612918,48.70072617,49.40584771,50.48151319,51.31605101,53.73981766,56.92035317,60.40202494,63.88914387,67.56054872,70.59432417,75.17635804,78.68917149,83.20611576,86.61601964,90.4454597,97.73871969,95.22003884,96.48746513,98.33764339,100,102.149549,105.7955314,111.1821703,116.8571454,119.7474173,125.8949867,126.1401951,131.2879628,136.2022001,138.8024968,141.2714405,143.3078194,144.3426646,148.1477792,150.9625055,153.119135,154.6724113,152.6895972,155.3003037,162.6379993,
Tajikistan,TJK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,0.001377488,0.001321989,0.001398968,0.001362953,0.001461941,0.001553896,0.003102097,0.020908582,0.273319289,0.992180391,3.914456891,20.76277759,34.31073916,64.46176376,81.54486844,100,130.9477063,155.5916752,197.735966,232.2044661,254.2971529,307.8583353,391.7127982,502.0327834,562.9102903,633.0583003,717.4092392,802.5550666,831.711968,871.356861,931.1864097,936.2277576,1028.029267,1053.650085,1092.199813,1110.286218,1221.809018,1295.422577,
Turkmenistan,TKM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,2.0303E-05,1.97501E-05,2.13919E-05,1.69295E-05,3.49019E-05,0.001113076,0.013735243,0.144536948,1.164560904,12.97334375,20.9908759,24.68879723,30.36853018,37.49436858,49.61062232,62.08923183,78.94914666,93.43454962,100,112.2499593,122.6547949,195.9292423,215.0539272,220.0132603,248.3013649,268.8360965,271.9342869,273.7540194,259.6466596,247.0132843,243.2032459,246.1481355,256.9361985,269.4202749,281.3924105,312.8489154,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.06526223,49.27995784,51.93715175,55.4691075,49.65309903,50.5654634,51.76922404,56.15796787,60.23321899,61.29641113,68.01682641,75.88343032,80.55820407,93.96531922,93.28120367,99.99999373,100.2225195,100.070491,98.74775696,103.5608179,83.72706566,133.1486533,148.2682095,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,11.52484597,12.43129428,13.45775368,14.33444334,15.8017394,18.35697046,20.37844824,22.22660718,23.73915022,26.64666135,29.16778264,31.34005458,31.36066714,40.33797574,38.53999961,39.01885872,38.27055212,39.28872123,41.80369894,44.13139542,44.90738477,48.13598089,52.4407514,57.10336021,61.36011236,71.09380156,72.20217056,75.48325536,79.2380866,85.37159689,85.77873588,89.37635545,87.25681724,87.26709305,91.87773523,94.68456075,100,105.1398704,113.2395628,108.485688,106.3743267,,
South Asia (IDA & IBRD),TSA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,4.025346049,4.100769627,4.372870556,4.858693067,5.887895777,9.27412288,11.55290996,12.47663994,14.14130995,14.58885704,18.19346939,22.33012598,23.94231964,26.85417182,28.55261032,30.2688241,30.64343048,30.260489,31.72893115,33.04821103,35.42239791,40.90893289,41.55218155,38.6789075,42.08720968,47.67125752,49.65880948,50.57727061,48.78503082,47.87934458,49.93967983,55.95399192,57.51731715,54.53071037,60.24474436,65.59702282,74.33548148,75.62090004,85.263964,105.5504105,76.38494059,86.11129183,99.6563425,99.99999998,101.6537753,100.7225598,91.92585736,91.24419773,98.73867325,101.3918084,97.52648755,93.82841697,111.7434373,135.0022891,
Tunisia,TUN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5.931396068,6.32282597,6.669525877,6.862056652,7.449503827,9.266789881,9.729625293,10.01154634,10.97799185,11.68771134,12.90181223,14.55308453,16.21370033,18.80913444,21.19802926,22.67790666,23.49365841,24.32126196,25.57884425,27.54948802,29.98191037,31.32405193,33.52826347,35.43653963,37.09898938,38.77811103,40.85316477,42.6329718,48.65502254,50.24685723,51.93586461,53.64121997,55.74051076,57.01407153,58.54476039,60.50695212,63.03362326,65.45022294,66.84200659,71.08000654,73.2287871,80.15990978,83.82411069,87.73183212,91.6800016,95.9565624,100.0000184,104.934983,109.8814982,118.5894473,127.0505211,135.5570071,141.594292,152.317384,
Turkiye,TUR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,8.74837E-05,9.50462E-05,0.000111111,0.000123306,0.000150348,0.000193937,0.000235263,0.000271994,0.000337515,0.000497973,0.000880023,0.001698472,0.002446769,0.003137415,0.003961245,0.005872024,0.008987395,0.012223477,0.01633206,0.027604142,0.048418998,0.076620352,0.1219521,0.201464183,0.33922424,0.694558705,1.291931578,2.289606519,4.154602362,10.12225914,15.61661718,23.32510064,35.68268313,49.09038739,60.52318565,68.04471125,72.86596219,79.69802518,84.63911003,94.83486722,100,107.0092836,115.7849513,124.37929,132.1904458,141.9586835,153.0952243,165.5425979,183.723184,214.0600696,243.7453534,279.7937695,360.8584643,707.4129139,
Tuvalu,TUV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,36.4159809,37.37971988,40.12522118,41.14687135,39.2279282,41.24734821,46.48283143,45.87620299,47.13336768,50.01862698,61.9047619,64.28571429,67.39130435,68.18181818,72.09302326,73.17073171,76.19047619,75.55555556,79.16666667,80,79.54545455,80.85106383,82.60869565,83.33333333,89.58333333,92.45283019,100,102.9699622,110.4822322,117.5959001,118.6434741,124.2016429,131.0917819,
Tanzania,TZA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,2.056216366,2.479812235,3.036509888,3.890151899,4.87729666,6.070380302,7.962515066,10.10140199,12.05235201,14.53359769,24.3001344,26.89789815,29.10382282,30.50545396,32.71192281,35.46583578,37.90787957,40.33004645,42.55227044,46.42426728,54.02891259,58.91402449,64.46886069,72.33304495,79.9163647,87.64122722,92.94426282,100.0000001,107.4720338,110.3434607,113.6621232,116.2540844,123.7211005,127.029778,130.4841906,
Uganda,UGA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,0.028183752,0.041132634,0.051529651,0.113538345,0.26940478,0.756995134,2.195097507,4.729265821,6.828118233,8.604749307,12.48274023,16.2446476,17.3571619,18.98464536,19.85271471,20.46720954,22.26539857,22.2402096,24.71272173,25.83331412,25.01451268,26.96733086,31.17087704,30.62813432,31.36493091,33.66123507,35.80352916,66.36301395,70.10430294,76.68825756,79.6311354,82.48742924,86.69949088,91.19733897,95.55748401,100,104.4433853,107.5766992,110.5043823,113.3168507,118.894631,
Ukraine,UKR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,3.29232E-05,3.34888E-05,3.47772E-05,4.04282E-05,7.92808E-05,0.00148115,0.050856534,0.535517243,2.762250857,4.58935996,5.418831492,6.069742494,7.732847489,9.859489739,10.86524799,11.43608001,12.36976044,14.26366184,17.70064215,20.32962923,24.97339308,32.22070032,36.29015189,41.25218717,47.10253468,50.8625233,53.05408436,61.4906056,85.39918595,100,122.0983175,140.899664,152.5185691,168.2202708,209.9468898,282.002157,
Upper middle income,UMC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,8.94385E-05,9.31837E-05,0.000122714,0.000207591,0.000605281,0.000777708,0.001290823,0.001901273,0.002958508,0.004343139,0.007783261,0.012045584,0.015339401,0.018125384,0.027864343,0.043565791,0.075811952,0.129610642,0.22394644,0.391091982,0.688632674,1.424344935,2.860200965,4.565556397,6.750263198,9.379975542,13.23029856,16.72729639,21.32482158,23.96566733,24.89625324,25.77740845,27.02158557,30.43070356,35.46443952,39.04814099,39.31283599,42.22764656,46.58341486,50.73045147,55.10193228,58.26856153,64.02282685,70.04923951,76.35314336,84.15693595,92.45095571,99.99999999,105.6801839,113.3970592,122.906364,135.1447801,152.2823309,159.0026591,
United States,USA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,19.60750603,20.69283734,21.74179193,22.68163555,23.92456212,26.07746041,28.4929144,30.06098958,31.92878909,34.17460608,37.00992179,40.35305648,44.17132113,46.90034351,48.73733016,50.49562945,52.09252604,53.1416182,54.45570946,56.37659184,58.58675053,60.77984579,62.83527525,64.26723482,65.79058653,67.19549432,68.60451713,69.86064379,71.06534261,71.86520657,72.8779546,74.5290394,76.20814315,77.39587098,78.92335536,81.04198026,83.58331418,86.16234666,88.49090697,90.18810326,90.76616817,91.85698838,93.76551372,95.51948723,97.19198548,99.00937003,100,101.0022355,102.9208842,105.3951625,107.2858785,108.6858649,113.568895,121.5649664,
